Grade,Subject,Unit,Chapter,Topic_ID,Topic,Concept,concept_code,CoreConcept,CooboTitles,Scriptwriting,MediaFile,Production,LengthofCoboo,test
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Lysosomes,newkg2188,Membranous Cell Organelles,Cell Organelles,1,3,0,0,8
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Mitochondria,newkg2189,Membranous Cell Organelles,Cell Organelles,2,3,3,2,8
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Plastids,newkg2190,Membranous Cell Organelles,Cell Organelles,1,1,4,3,6
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Vacuoles,newkg2194,Membranous Cell Organelles,Cell Organelles,2,1,1,4,6
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Centriole,newkg2200,Non Membranous Cell Organelles,Cell Organelles,0,0,0,0,9
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Ribosomes,newkg2201,Non Membranous Cell Organelles,Cell Organelles,4,3,3,1,10
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Cell Theory,newkg2151,Cell,Cell Theory,4,0,0,0,10
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Unicellular Organisms,newkg2161,Cell Theory,Cell Theory,4,2,0,0,9
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Multicellular Organisms,newkg2166,Cell Theory,Cell Theory,2,1,0,0,9
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Compound Microscope,newkg2147,Cell Biology,Compound Microscope,0,0,0,0,7
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Eye Piece,newkg2148,Compound Microscope,Compound Microscope,0,0,0,0,6
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Objective Lens,newkg2149,Compound Microscope,Compound Microscope,2,0,1,2,8
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Condenser in a Microscope,newkg2150,Compound Microscope,Compound Microscope,4,1,0,0,10
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Animal Cell,newkg2195,Cell,Eukaryotic cell,0,0,0,0,10
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Plant Cell,newkg2196,Cell,Eukaryotic cell,4,3,0,0,7
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Membranous Cell Organelles,newkg2180,Cell Organelles,Introduction to Cell Organelles,3,2,3,0,10
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Non Membranous Cell Organelles,newkg2181,Cell Organelles,Introduction to Cell Organelles,2,0,0,0,10
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Cell Organelles,newkg2179,Cytoplasm,Introduction to Cell Organelles,4,4,0,1,6
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Nucleolus,newkg2202,Nucleus,Nucleus,3,2,0,0,9
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Deoxyribonucleic Acid,newkg2174,Chromosome,Nucleus,4,1,3,3,6
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Chromosome,newkg2173,Nucleus,Nucleus,1,0,2,2,4
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Cellulose,newkg2183,Cell Wall,Plant Cell,3,1,0,0,10
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Cell Wall,newkg2182,Plant Cell,Plant Cell,3,1,1,0,4
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Plasma Membrane,newkg2167,Cell,Plasma Membrane,2,1,2,3,8
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Endosmosis,newkg2170,Osmosis,Plasma Membrane,2,0,1,0,9
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Exosmosis,newkg2171,Osmosis,Plasma Membrane,3,1,4,1,4
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Diffusion,newkg2168,Plasma Membrane,Plasma Membrane,4,4,0,0,4
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Osmosis,newkg2169,Plasma Membrane,Plasma Membrane,2,3,1,2,4
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Deplasmolysis,newkg2185,Endosmosis,Plasmolysis,3,4,0,0,4
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Plasmolysis,newkg2184,Exosmosis,Plasmolysis,2,4,0,0,9
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Chloroplasts,newkg2191,Plastids,Plastids,0,0,0,0,8
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Chromoplasts,newkg2192,Plastids,Plastids,2,4,2,4,6
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Leucoplasts,newkg2193,Plastids,Plastids,2,2,1,1,6
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Prokaryotic Cell,newkg2175,Nucleus,Prokaryotic and Eukaryotic Cell,1,4,0,0,9
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Eukaryotic Cell,newkg2177,Nucleus,Prokaryotic and Eukaryotic Cell,3,3,2,1,9
9,Science,Biology,The Fundamental Unit of Life,122359,Structural Organisation of a Cell,Bacterial Cell,newkg2176,Prokaryotic Cell,Prokaryotic and Eukaryotic Cell,2,1,4,2,8
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Smooth Muscle Cell,newkg2154,Cell,Types of Cells found in Animals,4,0,4,4,10
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Blood Cells,newkg2155,Cell,Types of Cells found in Animals,3,2,0,0,5
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Bone Cell,newkg2156,Cell,Types of Cells found in Animals,3,0,0,0,4
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Fat Cell,newkg2157,Cell,Types of Cells found in Animals,2,1,0,0,5
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Nerve Cell,newkg2158,Cell,Types of Cells found in Animals,2,2,3,1,8
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Ovum,newkg2159,Cell,Types of Cells found in Animals,2,2,3,0,8
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Sperm,newkg2160,Cell,Types of Cells found in Animals,4,1,1,2,5
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Amoeba,newkg2162,Unicellular Organisms,Unicellular Organisms,2,4,0,0,6
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Chlamydomonas,newkg2163,Unicellular Organisms,Unicellular Organisms,3,0,0,4,6
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Paramoecium,newkg2164,Unicellular Organisms,Unicellular Organisms,3,4,4,1,7
9,Science,Biology,The Fundamental Unit of Life,122358,Introduction to a Cell,Bacteria,newkg2165,Unicellular Organisms,Unicellular Organisms,3,4,0,0,6
9,Science,Biology,Tissues,122362,Animal Tissues,Muscle Tissue,newkg2265,Animal Tissues,Animal Tissues,3,0,0,0,7
9,Science,Biology,Tissues,122362,Animal Tissues,Connective Tissues,newkg2269,Animal Tissues,Animal Tissues,1,4,2,3,7
9,Science,Biology,Tissues,122362,Animal Tissues,Nervous Tissue,newkg2300,Animal Tissues,Animal Tissues,0,0,0,0,8
9,Science,Biology,Tissues,122362,Animal Tissues,Epithelial Tissues,newkg2247,Animal Tissues,Animal Tissues,4,3,0,0,5
9,Science,Biology,Tissues,122362,Animal Tissues,Fibroblasts,newkg2275,Areolar Cells,Areolar Tissue,0,0,0,0,5
9,Science,Biology,Tissues,122362,Animal Tissues,Macrophages,newkg2276,Areolar Cells,Areolar Tissue,1,0,1,1,5
9,Science,Biology,Tissues,122362,Animal Tissues,Mast Cells,newkg2277,Areolar Cells,Areolar Tissue,2,0,0,0,5
9,Science,Biology,Tissues,122362,Animal Tissues,Plasma Cells,newkg2279,Areolar Cells,Areolar Tissue,2,2,1,2,7
9,Science,Biology,Tissues,122362,Animal Tissues,White Fibres,newkg2272,Areolar Fibres,Areolar Tissue,1,2,0,0,9
9,Science,Biology,Tissues,122362,Animal Tissues,Yellow Fibres,newkg2273,Areolar Fibres,Areolar Tissue,0,0,0,0,7
9,Science,Biology,Tissues,122362,Animal Tissues,Areolar Fibres,newkg2271,Areolar Tissue,Areolar Tissue,3,1,0,0,6
9,Science,Biology,Tissues,122362,Animal Tissues,Areolar Cells,newkg2274,Areolar Tissue,Areolar Tissue,1,3,0,0,7
9,Science,Biology,Tissues,122361,Plant Tissues,Xylem,newkg2236,Complex Permanent Tissues,Complex Permanent Tissues,1,0,0,1,9
9,Science,Biology,Tissues,122361,Plant Tissues,Phloem,newkg2241,Complex Permanent Tissues,Complex Permanent Tissues,3,1,2,1,4
9,Science,Biology,Tissues,122362,Animal Tissues,Plasma,newkg2289,Blood,Components of Blood,3,2,0,0,5
9,Science,Biology,Tissues,122362,Animal Tissues,Red Blood Corpuscle,newkg2290,Blood,Components of Blood,4,4,4,2,6
9,Science,Biology,Tissues,122362,Animal Tissues,White Blood Corpuscles,newkg2291,Blood,Components of Blood,4,1,0,0,10
9,Science,Biology,Tissues,122362,Animal Tissues,Platelets,newkg2299,Blood,Components of Blood,1,2,0,0,6
9,Science,Biology,Tissues,122362,Animal Tissues,Agranulocytes,newkg2292,White Blood Corpuscles,Components of Blood,4,4,1,3,6
9,Science,Biology,Tissues,122362,Animal Tissues,Granulocytes,newkg2295,White Blood Corpuscles,Components of Blood,4,3,0,0,4
9,Science,Biology,Tissues,122362,Animal Tissues,Bone Structure,newkg2285,Bone,Connective Tissue: Bone,1,1,0,0,7
9,Science,Biology,Tissues,122362,Animal Tissues,Bone Marrow,newkg2286,Bone,Connective Tissue: Bone,4,3,0,0,5
9,Science,Biology,Tissues,122362,Animal Tissues,Vascular Tissues,newkg2287,Connective Tissues,Connective Tissues,2,2,0,0,7
9,Science,Biology,Tissues,122362,Animal Tissues,Connective Tissues Proper,newkg2305,Connective Tissues,Connective Tissues,3,3,1,3,10
9,Science,Biology,Tissues,122362,Animal Tissues,Skeletal Tissues,newkg2306,Connective Tissues,Connective Tissues,4,1,0,0,5
9,Science,Biology,Tissues,122362,Animal Tissues,Adipose Tissue,newkg2280,Connective Tissues Proper,Connective Tissues,3,0,0,0,10
9,Science,Biology,Tissues,122362,Animal Tissues,White Fibrous Tissue,newkg2281,Connective Tissues Proper,Connective Tissues,0,0,0,0,6
9,Science,Biology,Tissues,122362,Animal Tissues,Yellow Elastic Tissue,newkg2282,Connective Tissues Proper,Connective Tissues,2,2,3,4,5
9,Science,Biology,Tissues,122362,Animal Tissues,Bone,newkg2284,Skeletal Tissues,Connective Tissues,0,0,0,0,9
9,Science,Biology,Tissues,122362,Animal Tissues,Areolar Tissue,newkg2270,Connective Tissues Proper,Connective Tissues,0,0,0,0,6
9,Science,Biology,Tissues,122362,Animal Tissues,Cartilage,newkg2283,Skeletal Tissues,Connective Tissues,3,2,0,0,4
9,Science,Biology,Tissues,122362,Animal Tissues,Simple Epithelia,newkg2248,Epithelial Tissues,Epithelial Tissue,2,3,2,0,7
9,Science,Biology,Tissues,122362,Animal Tissues,Compound Epithelia,newkg2258,Epithelial Tissues,Epithelial Tissue,4,4,0,0,6
9,Science,Biology,Tissues,122362,Animal Tissues,Glandular Epithelium,newkg2261,Epithelial Tissues,Epithelial Tissue,3,2,3,1,8
9,Science,Biology,Tissues,122362,Animal Tissues,Pseudostratified Columnar Epithelium,newkg2256,Pseudostratified Epithelium,Epithelial Tissue,0,0,0,0,10
9,Science,Biology,Tissues,122362,Animal Tissues,Pseudostratified Ciliated Columnar Epithelium,newkg2257,Pseudostratified Epithelium,Epithelial Tissue,0,0,0,0,4
9,Science,Biology,Tissues,122362,Animal Tissues,Cuboidal Ciliated Epithelium,newkg2253,Simple Ciliated Epithelium,Epithelial Tissue,4,3,0,0,5
9,Science,Biology,Tissues,122362,Animal Tissues,Columnar Ciliated Epithelium,newkg2254,Simple Ciliated Epithelium,Epithelial Tissue,1,2,1,3,5
9,Science,Biology,Tissues,122362,Animal Tissues,Simple Squamous Epithelium,newkg2249,Simple Epithelia,Epithelial Tissue,3,2,1,3,7
9,Science,Biology,Tissues,122362,Animal Tissues,Simple Cuboidal Epithelium,newkg2250,Simple Epithelia,Epithelial Tissue,2,4,0,0,4
9,Science,Biology,Tissues,122362,Animal Tissues,Simple Columnar Epithelium,newkg2251,Simple Epithelia,Epithelial Tissue,3,3,0,0,9
9,Science,Biology,Tissues,122362,Animal Tissues,Simple Ciliated Epithelium,newkg2252,Simple Epithelia,Epithelial Tissue,4,1,0,0,8
9,Science,Biology,Tissues,122362,Animal Tissues,Pseudostratified Epithelium,newkg2255,Simple Epithelia,Epithelial Tissue,3,1,2,3,10
9,Science,Biology,Tissues,122362,Animal Tissues,Stratified Epithelia,newkg2259,Compound Epithelia,Epithelial Tissues,4,0,0,0,7
9,Science,Biology,Tissues,122362,Animal Tissues,Transitional Epithelium,newkg2260,Compound Epithelia,Epithelial Tissues,2,3,0,0,9
9,Science,Biology,Tissues,122361,Plant Tissues,Apical Meristems,newkg2206,Meristems,Meristematic Tissue,1,2,2,1,6
9,Science,Biology,Tissues,122361,Plant Tissues,Lateral Meristems,newkg2207,Meristems,Meristematic Tissue,0,0,0,0,8
9,Science,Biology,Tissues,122361,Plant Tissues,Intercalary Meristems,newkg2208,Meristems,Meristematic Tissue,4,0,0,0,8
9,Science,Biology,Tissues,122362,Animal Tissues,Striated Muscle,newkg2266,Muscle Tissue,Muscular Tissue,1,3,4,0,5
9,Science,Biology,Tissues,122362,Animal Tissues,Nonstriated Muscle,newkg2267,Muscle Tissue,Muscular Tissue,1,4,0,0,6
9,Science,Biology,Tissues,122362,Animal Tissues,Cardiac Muscle,newkg2268,Muscle Tissue,Muscular Tissue,1,1,3,2,7
9,Science,Biology,Tissues,122362,Animal Tissues,Neurons,newkg2301,Nervous Tissue,Nervous Tissue,0,0,0,0,7
9,Science,Biology,Tissues,122362,Animal Tissues,Nerve Impulse,newkg2304,Nervous Tissue,Nervous Tissue,2,0,4,0,4
9,Science,Biology,Tissues,122362,Animal Tissues,Axon,newkg2302,Neurons,Nervous Tissue,3,0,0,0,7
9,Science,Biology,Tissues,122362,Animal Tissues,Dendrites,newkg2303,Neurons,Nervous Tissue,4,2,0,0,7
9,Science,Biology,Tissues,122361,Plant Tissues,Differentiation,newkg2210,Permanent Tissues,Permanent Tissues,2,2,0,4,8
9,Science,Biology,Tissues,122361,Plant Tissues,Simple Permanent Tissues,newkg2224,Permanent Tissues,Permanent Tissues,0,0,0,0,7
9,Science,Biology,Tissues,122361,Plant Tissues,Complex Permanent Tissues,newkg2235,Permanent Tissues,Permanent Tissues,1,4,4,4,10
9,Science,Biology,Tissues,122361,Plant Tissues,Sieve Elements,newkg2242,Phloem,Phloem,1,0,4,1,7
9,Science,Biology,Tissues,122361,Plant Tissues,Companion Cells,newkg2243,Phloem,Phloem,2,0,3,1,5
9,Science,Biology,Tissues,122361,Plant Tissues,Phloem Parenchyma,newkg2244,Phloem,Phloem,3,4,0,0,4
9,Science,Biology,Tissues,122361,Plant Tissues,Phloem Fibers,newkg2245,Phloem,Phloem,1,1,0,1,7
9,Science,Biology,Tissues,122361,Plant Tissues,Meristems,newkg2205,Plant Tissues,Plant Tissues,0,0,0,0,10
9,Science,Biology,Tissues,122361,Plant Tissues,Permanent Tissues,newkg2209,Plant Tissues,Plant Tissues,4,1,4,0,7
9,Science,Biology,Tissues,122361,Plant Tissues,Suberin,newkg2217,Endodermis,Section of a Stem,4,0,0,0,5
9,Science,Biology,Tissues,122361,Plant Tissues,Cuticle,newkg2213,Epidermis,Section of a Stem,1,4,2,2,9
9,Science,Biology,Tissues,122361,Plant Tissues,Section of a Stem,newkg2211,Permanent Tissues,Section of a Stem,3,0,0,0,6
9,Science,Biology,Tissues,122361,Plant Tissues,Epidermis,newkg2212,Section of a Stem,Section of a Stem,4,0,4,0,8
9,Science,Biology,Tissues,122361,Plant Tissues,Hypodermis,newkg2214,Section of a Stem,Section of a Stem,2,0,2,2,7
9,Science,Biology,Tissues,122361,Plant Tissues,Cortex,newkg2215,Section of a Stem,Section of a Stem,3,0,0,0,4
9,Science,Biology,Tissues,122361,Plant Tissues,Endodermis,newkg2216,Section of a Stem,Section of a Stem,4,4,0,0,10
9,Science,Biology,Tissues,122361,Plant Tissues,Pericycle,newkg2218,Section of a Stem,Section of a Stem,3,4,1,3,7
9,Science,Biology,Tissues,122361,Plant Tissues,Cambium,newkg2219,Section of a Stem,Section of a Stem,4,2,0,3,8
9,Science,Biology,Tissues,122361,Plant Tissues,Medullary Ray,newkg2220,Section of a Stem,Section of a Stem,2,4,0,0,8
9,Science,Biology,Tissues,122361,Plant Tissues,Vascular Bundle,newkg2221,Section of a Stem,Section of a Stem,2,1,0,1,6
9,Science,Biology,Tissues,122361,Plant Tissues,Pith,newkg2222,Section of a Stem,Section of a Stem,3,1,3,2,6
9,Science,Biology,Tissues,122361,Plant Tissues,Cork,newkg2223,Section of a Stem,Section of a Stem,4,4,4,0,10
9,Science,Biology,Tissues,122361,Plant Tissues,Pectin,newkg2228,Collenchyma,Simple Permanent Tissues,2,3,0,0,6
9,Science,Biology,Tissues,122361,Plant Tissues,Cellulose,newkg2226,Parenchyma,Simple Permanent Tissues,0,0,0,0,4
9,Science,Biology,Tissues,122361,Plant Tissues,Lignin,newkg2230,Sclerenchyma,Simple Permanent Tissues,3,1,0,0,10
9,Science,Biology,Tissues,122361,Plant Tissues,Parenchyma,newkg2225,Simple Permanent Tissues,Simple Permanent Tissues,3,0,3,3,8
9,Science,Biology,Tissues,122361,Plant Tissues,Collenchyma,newkg2227,Simple Permanent Tissues,Simple Permanent Tissues,2,2,0,0,8
9,Science,Biology,Tissues,122361,Plant Tissues,Sclerenchyma,newkg2229,Simple Permanent Tissues,Simple Permanent Tissues,1,3,3,3,10
9,Science,Biology,Tissues,122361,Plant Tissues,Stomata,newkg2231,Epidermis,Stomata,3,3,0,0,8
9,Science,Biology,Tissues,122361,Plant Tissues,Guard Cells,newkg2232,Stomata,Stomata,2,0,0,4,8
9,Science,Biology,Tissues,122361,Plant Tissues,Subsidiary Cells,newkg2233,Stomata,Stomata,3,2,2,3,4
9,Science,Biology,Tissues,122361,Plant Tissues,Transpiration,newkg2234,Stomata,Stomata,4,3,0,0,10
9,Science,Biology,Tissues,122360,Introduction to Tissue System,Tissues,newkg2203,Tissues,Tissues,2,4,3,3,10
9,Science,Biology,Tissues,122361,Plant Tissues,Plant Tissues,newkg2204,Tissues,Tissues,3,1,0,2,6
